"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"400935282","2017","1","regular","2017-08-26T18:30:00.000Z","","true","false","false","37583","5388","Canvas Stadium","36","Colorado State","Mountain West","fbs","58","7","17","10","24","0.9989407493701555","1546","1613","204","Oregon State","Pac-12","fbs","27","10","10","0","7","0.001059250629844466","1413","1346","4.9529115584","https://www.youtube.com/watch?v=vg6e0rzyt70",""
"400945031","2017","1","regular","2017-08-26T19:00:00.000Z","false","true","false","false","55427","3801","LaVell Edwards Stadium","252","BYU","FBS Independents","fbs","20","7","7","0","6","0.9973026084395458","","","2502","Portland State","Big Sky","fcs","6","0","6","0","0","0.002697391560454232","","","4.7612825632","https://www.youtube.com/watch?v=c4rxyepD29A",""
"400938887","2017","1","regular","2017-08-26T22:00:00.000Z","","true","false","false","12145","3985","Warren McGuirk Alumni Stadium","113","UMass","FBS Independents","fbs","35","7","7","14","7","0.3218803114712984","1230","1228","62","Hawai'i","Mountain West","fbs","38","7","7","7","17","0.6781196885287015","1274","1276","8.2427049283","",""
"400941786","2017","1","regular","2017-08-26T23:30:00.000Z","","true","false","false","13377","3935","Spartan Stadium","23","San José State","Mountain West","fbs","22","16","0","0","6","0.03579578163814592","1267","1254","58","South Florida","American Athletic","fbs","42","0","28","7","7","0.9642042183618541","1627","1640","4.7772474229","https://www.youtube.com/watch?v=yL4retuR0Is",""
"400935257","2017","1","regular","2017-08-27T02:00:00.000Z","","true","true","false","33101","5363","Allianz Stadium","242","Rice","Conference USA","fbs","7","0","0","0","7","0.0035550640393838444","1239","1136","24","Stanford","Pac-12","fbs","62","21","17","14","10","0.9964449359606161","1667","1770","0.0896818592","https://www.youtube.com/watch?v=CgQJYA0c17w",""
"400938591","2017","1","regular","2017-08-31T22:00:00.000Z","","true","false","false","38063","3652","Bright House Networks Stadium","2116","UCF","American Athletic","fbs","61","14","26","14","7","0.9999931034573755","1446","1552","2229","Florida International","Conference USA","fbs","17","7","3","7","0","0.000006896542624534874","1272","1166","1.141825293","https://www.youtube.com/watch?v=GL4Cwzeb9vk",""
"400937445","2017","1","regular","2017-08-31T22:30:00.000Z","false","true","false","false","22643","3630","BB&T Field","154","Wake Forest","ACC","fbs","51","16","21","14","0","0.999968620459604","","","2506","Presbyterian College","Big South","fcs","7","0","0","0","7","0.00003137954039600377","","","0.044777988699999","https://www.youtube.com/watch?v=OU6GBaIr2mA",""
"400944826","2017","1","regular","2017-08-31T23:00:00.000Z","false","true","false","false","24333","4246","Georgia State Stadium","2247","Georgia State","Sun Belt","fbs","10","0","3","0","7","0.06289087522313086","","","2634","Tennessee State","OVC","fcs","17","3","7","7","0","0.9371091247768691","","","5.40758179119999","",""
"400935230","2017","1","regular","2017-08-31T23:00:00.000Z","","true","false","false","43224","3953","TCF Bank Stadium","135","Minnesota","Big Ten","fbs","17","14","0","0","3","0.7601594371048045","1601","1593","2084","Buffalo","Mid-American","fbs","7","7","0","0","0","0.2398405628951955","1220","1228","2.06379151719999","https://www.youtube.com/watch?v=drer1-cF7Ys",""
"400944890","2017","1","regular","2017-08-31T23:00:00.000Z","false","true","false","false","16311","3786","Kelly/Shorts Stadium","2117","Central Michigan","Mid-American","fbs","30","0","13","0","8","0.9736120657573305","","","227","Rhode Island","CAA","fcs","27","0","0","7","14","0.026387934242669497","","","3.8597809629","https://www.youtube.com/watch?v=CxVSq6-KsO8",""
"400944889","2017","1","regular","2017-08-31T23:00:00.000Z","false","true","false","false","22104","3739","Glass Bowl","2649","Toledo","Mid-American","fbs","47","13","6","21","7","0.9994782858262292","","","2210","Elon","CAA","fcs","13","0","7","0","6","0.000521714173770782","","","0.124191380199999","",""
"400941787","2017","1","regular","2017-08-31T23:00:00.000Z","false","true","false","false","30831","3854","Nippert Stadium","2132","Cincinnati","American Athletic","fbs","26","0","14","6","6","0.9723743407060955","","","2046","Austin Peay","OVC","fcs","14","0","7","0","7","0.02762565929390448","","","0.662238675899999","https://www.youtube.com/watch?v=GKSN_xFJs4s",""
"400941788","2017","1","regular","2017-08-31T23:30:00.000Z","false","true","false","false","24435","3892","Rentschler Field","41","Connecticut","American Athletic","fbs","27","7","0","7","13","0.6977040855852493","","","107","Holy Cross","Patriot","fcs","20","3","17","0","0","0.3022959144147507","","","6.98379301149999","https://www.youtube.com/watch?v=kF6pfXmubDw",""
"400934493","2017","1","regular","2017-08-31T23:30:00.000Z","","true","false","false","56790","3646","Boone Pickens Stadium","197","Oklahoma State","Big 12","fbs","59","21","17","14","7","0.999993988642031","1727","1817","202","Tulsa","American Athletic","fbs","24","0","17","0","7","0.00000601135796896024","1665","1575","0.750718491999999","https://www.youtube.com/watch?v=G-iCSlkx9lE",""
"400935248","2017","1","regular","2017-08-31T23:30:00.000Z","false","true","false","false","45905","587","Rice-Eccles Stadium","254","Utah","Pac-12","fbs","37","0","17","10","10","0.9983942743836378","","","155","North Dakota","Big Sky","fcs","16","3","6","0","7","0.0016057256163621858","","","1.79450451739999","https://www.youtube.com/watch?v=7rsev3rZ_vA",""
"400933828","2017","1","regular","2017-09-01T00:00:00.000Z","false","true","true","false","36055","3983","War Memorial Stadium","8","Arkansas","SEC","fbs","49","7","14","14","14","0.9999642646660768","","","50","Florida A&M","MEAC","fcs","7","0","0","0","7","0.000035735333923203605","","","0.0379222779999998","https://www.youtube.com/watch?v=xMYHfZ87s4c",""
"400935229","2017","1","regular","2017-09-01T00:00:00.000Z","","true","false","true","52929","3830","Memorial Stadium","84","Indiana","Big Ten","fbs","21","7","7","7","0","0.0066450742368794734","1511","1487","194","Ohio State","Big Ten","fbs","49","3","10","22","14","0.9933549257631206","1966","1990","4.2874359267","https://www.youtube.com/watch?v=mV5I0z01yaw",""
