"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"54649","1987","1","regular","1987-08-30T00:00:00.000Z","","true","false","","","","","2633","Tennessee","SEC","fbs","23","","","1645","1649","2294","Iowa","Big Ten","fbs","22","","","1745","1741","","",""
"55264","1987","1","postseason","1987-12-12T00:00:00.000Z","","true","true","","","","","2199","Eastern Michigan","Mid-American","fbs","30","","","1551","1568","23","San José State","PCAA","fbs","27","","","1770","1753","","",""
"55265","1987","1","postseason","1987-12-19T00:00:00.000Z","","true","true","","","","","264","Washington","Pac-10","fbs","24","","","1641","1656","2655","Tulane","FBS Independents","fbs","12","","","1466","1451","","",""
"55266","1987","1","postseason","1987-12-22T00:00:00.000Z","","true","true","","","","","258","Virginia","ACC","fbs","22","","","1408","1436","252","BYU","Western Athletic","fbs","16","","","1619","1591","","",""
"55268","1987","1","postseason","1987-12-25T00:00:00.000Z","","true","true","","","","","26","UCLA","Pac-10","fbs","20","","","2061","2062","57","Florida","SEC","fbs","16","","","1912","1911","","",""
"55267","1987","1","postseason","1987-12-25T00:00:00.000Z","","true","true","","","","","197","Oklahoma State","Big 8","fbs","35","","","1759","1762","277","West Virginia","FBS Independents","fbs","33","","","1732","1729","","",""
"55269","1987","1","postseason","1987-12-29T00:00:00.000Z","","true","true","","","","","61","Georgia","SEC","fbs","20","","","1791","1792","8","Arkansas","Southwest","fbs","17","","","1677","1676","","",""
"55270","1987","1","postseason","1987-12-30T00:00:00.000Z","","true","true","","","","","9","Arizona State","Pac-10","fbs","33","","","1719","1730","2005","Air Force","Western Athletic","fbs","28","","","1725","1714","","",""
"55271","1987","1","postseason","1987-12-30T00:00:00.000Z","","true","true","","","","","2294","Iowa","Big Ten","fbs","20","","","1784","1785","2751","Wyoming","Western Athletic","fbs","19","","","1728","1727","","",""
"55273","1987","1","postseason","1987-12-31T00:00:00.000Z","","true","true","","","","","251","Texas","Southwest","fbs","32","","","1588","1607","221","Pittsburgh","FBS Independents","fbs","27","","","1728","1709","","",""
"55272","1987","1","postseason","1987-12-31T00:00:00.000Z","","true","true","","","","","99","LSU","SEC","fbs","30","","","1885","1937","2579","South Carolina","FBS Independents","fbs","13","","","1952","1900","","",""
"55274","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","228","Clemson","ACC","fbs","35","","","1745","1818","213","Penn State","FBS Independents","fbs","10","","","1752","1679","","",""
"55277","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","30","USC","Pac-10","fbs","17","","","1763","1765","127","Michigan State","Big Ten","fbs","20","","","1825","1823","","",""
"55276","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","2390","Miami","FBS Independents","fbs","20","","","2136","2161","201","Oklahoma","Big 8","fbs","14","","","2306","2281","","",""
"55275","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","52","Florida State","FBS Independents","fbs","31","","","2178","2182","158","Nebraska","Big 8","fbs","28","","","2136","2132","","",""
"55279","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","245","Texas A&M","Southwest","fbs","35","","","1825","1908","87","Notre Dame","FBS Independents","fbs","10","","","1919","1836","","",""
"55278","1987","1","postseason","1988-01-01T00:00:00.000Z","","true","true","","","","","183","Syracuse","FBS Independents","fbs","16","","","1825","1825","2","Auburn","SEC","fbs","16","","","1978","1978","","",""
"55281","1987","1","postseason","1988-01-02T00:00:00.000Z","","true","true","","","","","2633","Tennessee","SEC","fbs","27","","","1877","1873","84","Indiana","Big Ten","fbs","22","","","1608","1612","","",""
"55280","1987","1","postseason","1988-01-02T00:00:00.000Z","","true","true","","","","","130","Michigan","Big Ten","fbs","28","","","1900","1904","333","Alabama","SEC","fbs","24","","","1815","1811","","",""
"54650","1987","2","regular","1987-09-02T00:00:00.000Z","","true","false","","","","","252","BYU","Western Athletic","fbs","17","","","1633","1611","221","Pittsburgh","FBS Independents","fbs","27","","","1625","1647","","",""
"54653","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","2306","Kansas State","Big 8","fbs","22","","","","","2046","Austin Peay","","","26","","","","","","",""
"54654","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","239","Baylor","Southwest","fbs","13","","","1677","1677","2348","Louisiana Tech","","","3","","","1420","1420","","",""
"54655","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","103","Boston College","FBS Independents","fbs","38","","","1594","1603","2628","TCU","Southwest","fbs","20","","","1249","1240","","",""
"54656","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","25","California","Pac-10","fbs","42","","","1321","1453","1000044","Pacific","PCAA","fbs","0","","","1374","1242","","",""
"54657","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","228","Clemson","ACC","fbs","43","","","","","2717","Western Carolina","","","0","","","","","","",""
"54690","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","true","","","","2751","Wyoming","Western Athletic","fbs","27","","","1468","1504","2005","Air Force","Western Athletic","fbs","13","","","1559","1523","","",""
"54685","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","true","","","","254","Utah","Western Athletic","fbs","24","","","1353","1358","167","New Mexico","Western Athletic","fbs","20","","","1411","1406","","",""
"54669","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","true","","","","2117","Central Michigan","Mid-American","fbs","6","","","1407","1401","193","Miami (OH)","Mid-American","fbs","15","","","1551","1557","","",""
"54682","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","2633","Tennessee","SEC","fbs","49","","","1649","1764","36","Colorado State","Western Athletic","fbs","3","","","1486","1371","","",""
"54683","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","2638","UTEP","Western Athletic","fbs","31","","","1295","1356","166","New Mexico State","PCAA","fbs","0","","","1109","1048","","",""
"54684","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","26","UCLA","Pac-10","fbs","47","","","1817","1875","21","San Diego State","Western Athletic","fbs","14","","","1555","1497","","",""
"54687","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","265","Washington State","Pac-10","fbs","41","","","1417","1478","278","Fresno State","PCAA","fbs","24","","","1644","1583","","",""
"54688","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","277","West Virginia","FBS Independents","fbs","23","","","1474","1498","195","Ohio","Mid-American","fbs","3","","","1247","1223","","",""
"54689","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","","","","","2711","Western Michigan","Mid-American","fbs","24","","","1402","1411","2006","Akron","FBS Independents","fbs","19","","","1506","1497","","",""
"54666","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","true","","","","97","Louisville","FBS Independents","fbs","42","","","1279","1281","2655","Tulane","FBS Independents","fbs","40","","","1363","1361","","",""
"54677","1987","2","regular","1987-09-05T00:00:00.000Z","","true","false","true","","","","2132","Cincinnati","FBS Independents","fbs","7","","","1332","1339","164","Rutgers","FBS Independents","fbs","10","","","1528","1521","","",""
