"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores[0]","Home Line Scores[1]","Home Line Scores[2]","Home Line Scores[3]","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores[0]","Away Line Scores[1]","Away Line Scores[2]","Away Line Scores[3]","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"252442649","2005","1","regular","2005-09-01T23:00:00.000Z","false","true","false","false","20092","3739","Glass Bowl","2649","Toledo","Mid-American","fbs","62","13","28","14","7","","","","2710","Western Illinois","MVFC","fcs","14","0","0","0","14","","","","","",""
"252442132","2005","1","regular","2005-09-01T23:00:00.000Z","","true","false","false","0","3854","Nippert Stadium","2132","Cincinnati","Big East","fbs","28","14","0","7","7","","1539","1535","2199","Eastern Michigan","Mid-American","fbs","26","10","10","0","6","","1201","1205","","",""
"252440276","2005","1","regular","2005-09-01T23:00:00.000Z","false","true","false","false","25102","3775","Joan C. Edwards Stadium","276","Marshall","Conference USA","fbs","36","10","13","6","7","","","","2729","William & Mary","Atlantic 10","fcs","24","3","7","14","0","","","","","",""
"252440154","2005","1","regular","2005-09-01T23:00:00.000Z","","true","false","false","0","3630","BB&T Field","154","Wake Forest","ACC","fbs","20","3","3","7","7","","1457","1446","238","Vanderbilt","SEC","fbs","24","3","7","7","7","","1385","1396","","",""
"252440248","2005","1","regular","2005-09-01T23:00:00.000Z","","true","false","false","0","","","248","Houston","Conference USA","fbs","24","21","0","0","3","","1361","1345","2483","Oregon","Pac-10","fbs","38","14","3","14","7","","1527","1543","","","AT RELIANT STADIUM"
"252442579","2005","1","regular","2005-09-01T23:30:00.000Z","","true","false","false","0","3994","Williams-Brice Stadium","2579","South Carolina","SEC","fbs","24","14","3","7","0","","1501","1500","2116","UCF","Conference USA","fbs","15","3","0","10","2","","1253","1254","","",""
"252440041","2005","1","regular","2005-09-01T23:30:00.000Z","","true","false","false","0","3892","Rentschler Field","41","Connecticut","Big East","fbs","38","3","28","0","7","","1597","1658","2084","Buffalo","Mid-American","fbs","0","0","0","0","0","","1228","1167","","",""
"252442433","2005","1","regular","2005-09-02T00:00:00.000Z","false","true","false","false","21726","3817","Malone Stadium","2433","Louisiana Monroe","Sun Belt","fbs","23","0","23","0","0","","","","2466","Northwestern State","Southland","fcs","27","0","0","14","13","","","","","",""
"252440265","2005","1","regular","2005-09-02T02:00:00.000Z","","true","false","false","0","3820","Martin Stadium","265","Washington State","Pac-10","fbs","38","17","0","14","7","","1547","1540","70","Idaho","Western Athletic","fbs","26","6","6","7","7","","1149","1156","","",""
"252440009","2005","1","regular","2005-09-02T02:00:00.000Z","","true","false","false","0","3947","Sun Devil Stadium","9","Arizona State","Pac-10","fbs","63","14","14","14","21","","1611","1714","218","Temple","FBS Independents","fbs","16","0","2","7","7","","1340","1237","","",""
"252440202","2005","1","regular","2005-09-02T02:15:00.000Z","","true","false","false","0","","","202","Tulsa","Conference USA","fbs","10","0","3","0","7","","1326","1276","135","Minnesota","Big Ten","fbs","41","17","7","3","14","","1628","1678","","",""
"252452117","2005","1","regular","2005-09-02T23:30:00.000Z","","true","false","false","0","3786","Kelly/Shorts Stadium","2117","Central Michigan","Mid-American","fbs","13","0","3","3","7","","1190","1191","84","Indiana","Big Ten","fbs","20","0","14","0","6","","1374","1373","","",""
"252450254","2005","1","regular","2005-09-03T00:00:00.000Z","","true","false","true","0","587","Rice-Eccles Stadium","254","Utah","Mountain West","fbs","27","0","10","17","0","","1827","1822","12","Arizona","Pac-10","fbs","24","0","3","14","7","","1365","1370","","",""
"252460194","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","3861","Ohio Stadium","194","Ohio State","Big Ten","fbs","34","10","10","14","0","","1719","1753","193","Miami (OH)","Mid-American","fbs","14","0","0","0","14","","1597","1563","","",""
"252462032","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","","","2032","Arkansas State","Sun Belt","fbs","17","0","0","3","14","","1165","1136","142","Missouri","Big 12","fbs","44","13","17","7","7","","1551","1580","","",""
"252460356","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","3832","Memorial Stadium","356","Illinois","Big Ten","fbs","33","7","0","3","17","","1397","1398","164","Rutgers","Big East","fbs","30","3","17","7","0","","1389","1388","","",""
"252460275","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","347","Camp Randall Stadium","275","Wisconsin","Big Ten","fbs","56","0","35","14","7","","1599","1638","189","Bowling Green","Mid-American","fbs","42","13","22","0","7","","1722","1683","","",""
"252460127","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","3936","Spartan Stadium","127","Michigan State","Big Ten","fbs","49","14","21","7","7","","1623","1709","2309","Kent State","Mid-American","fbs","14","7","7","0","0","","1530","1444","","",""
"252460077","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","3911","Ryan Field","77","Northwestern","Big Ten","fbs","38","3","28","7","0","","1455","1502","195","Ohio","Mid-American","fbs","14","0","7","0","7","","1339","1292","","",""
"252462294","2005","1","regular","2005-09-03T16:00:00.000Z","","true","false","false","0","3793","Kinnick Stadium","2294","Iowa","Big Ten","fbs","56","28","21","0","7","","1706","1812","2050","Ball State","Mid-American","fbs","0","0","0","0","0","","1231","1125","","",""
