"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"63070","2000","1","regular","2000-08-26T00:00:00.000Z","","true","false","","","","","2348","Louisiana Tech","FBS Independents","fbs","63","","","","","2400","Mississippi Valley State","","","10","","","","","","",""
"63068","2000","1","regular","2000-08-26T00:00:00.000Z","","true","false","","","","","52","Florida State","ACC","fbs","29","","","1926","1957","252","BYU","Mountain West","fbs","3","","","1603","1572","","",""
"63069","2000","1","regular","2000-08-26T00:00:00.000Z","","true","false","","","","","2306","Kansas State","Big 12","fbs","27","","","1908","1903","2294","Iowa","Big Ten","fbs","7","","","1344","1349","","",""
"63071","2000","1","regular","2000-08-26T00:00:00.000Z","","true","false","","","","","2641","Texas Tech","Big 12","fbs","24","","","1468","1503","167","New Mexico","Mountain West","fbs","3","","","1324","1289","","",""
"63072","2000","1","regular","2000-08-27T00:00:00.000Z","","true","false","","","","","30","USC","Pac-10","fbs","29","","","1641","1718","213","Penn State","Big Ten","fbs","5","","","1789","1712","","",""
"63744","2000","1","postseason","2000-12-02T00:00:00.000Z","","true","true","true","","","","201","Oklahoma","Big 12","fbs","27","","","2060","2066","2306","Kansas State","Big 12","fbs","24","","","2063","2057","","",""
"63741","2000","1","postseason","2000-12-02T00:00:00.000Z","","true","true","true","","","","276","Marshall","Mid-American","fbs","19","","","1561","1583","2711","Western Michigan","Mid-American","fbs","14","","","1734","1712","","",""
"63740","2000","1","postseason","2000-12-02T00:00:00.000Z","","true","true","true","","","","57","Florida","SEC","fbs","28","","","1945","1977","2","Auburn","SEC","fbs","6","","","1671","1639","","",""
"63745","2000","1","postseason","2000-12-20T00:00:00.000Z","","true","true","","","","","2572","Southern Mississippi","Conference USA","fbs","28","","","1735","1767","2628","TCU","Western Athletic","fbs","21","","","1954","1922","","",""
"63746","2000","1","postseason","2000-12-21T00:00:00.000Z","","true","true","","","","","2439","UNLV","Mountain West","fbs","31","","","1446","1502","8","Arkansas","SEC","fbs","14","","","1552","1496","","",""
"63747","2000","1","postseason","2000-12-24T00:00:00.000Z","","true","true","","","","","61","Georgia","SEC","fbs","37","","","1762","1794","258","Virginia","ACC","fbs","14","","","1466","1434","","",""
"63748","2000","1","postseason","2000-12-25T00:00:00.000Z","","true","true","","","","","103","Boston College","Big East","fbs","31","","","1641","1668","9","Arizona State","Pac-10","fbs","17","","","1547","1520","","",""
"63749","2000","1","postseason","2000-12-27T00:00:00.000Z","","true","true","","","","","151","East Carolina","Conference USA","fbs","40","","","1681","1713","2641","Texas Tech","Big 12","fbs","27","","","1671","1639","","",""
"63750","2000","1","postseason","2000-12-27T00:00:00.000Z","","true","true","","","","","276","Marshall","Mid-American","fbs","25","","","1583","1603","2132","Cincinnati","Conference USA","fbs","14","","","1501","1481","","",""
"63752","2000","1","postseason","2000-12-28T00:00:00.000Z","","true","true","","","","","66","Iowa State","Big 12","fbs","37","","","1497","1522","221","Pittsburgh","Big East","fbs","29","","","1584","1559","","",""
