"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"60380","1996","1","regular","1996-08-24T00:00:00.000Z","","true","false","","","","","252","BYU","Western Athletic","fbs","41","","","1587","1596","245","Texas A&M","Big 12","fbs","37","","","1765","1756","","",""
"60381","1996","1","regular","1996-08-25T00:00:00.000Z","","true","false","","","","","213","Penn State","Big Ten","fbs","24","","","1813","1841","30","USC","Pac-10","fbs","7","","","1715","1687","","",""
"61021","1996","1","postseason","1996-12-07T00:00:00.000Z","","true","true","true","","","","252","BYU","Western Athletic","fbs","28","","","1891","1891","2751","Wyoming","Western Athletic","fbs","25","","","1745","1745","","",""
"61023","1996","1","postseason","1996-12-07T00:00:00.000Z","","true","true","true","","","","251","Texas","Big 12","fbs","37","","","1978","2041","158","Nebraska","Big 12","fbs","27","","","2401","2338","","",""
"61022","1996","1","postseason","1996-12-07T00:00:00.000Z","","true","true","true","","","","57","Florida","SEC","fbs","45","","","2290","2289","333","Alabama","SEC","fbs","30","","","1834","1835","","",""
"61024","1996","1","postseason","1996-12-19T00:00:00.000Z","","true","true","","","","","2440","Nevada","Big West","fbs","18","","","1793","1789","2050","Ball State","Mid-American","fbs","15","","","1569","1573","","",""
"61025","1996","1","postseason","1996-12-25T00:00:00.000Z","","true","true","","","","","2426","Navy","FBS Independents","fbs","42","","","1539","1543","25","California","Pac-10","fbs","38","","","1457","1453","","",""
"61026","1996","1","postseason","1996-12-27T00:00:00.000Z","","true","true","","","","","2390","Miami","Big East","fbs","31","","","1756","1785","258","Virginia","ACC","fbs","21","","","1815","1786","","",""
"61028","1996","1","postseason","1996-12-27T00:00:00.000Z","","true","true","","","","","275","Wisconsin","Big Ten","fbs","38","","","1658","1721","254","Utah","","","10","","","1504","1441","","",""
"61027","1996","1","postseason","1996-12-27T00:00:00.000Z","","true","true","","","","","183","Syracuse","Big East","fbs","30","","","1932","1928","248","Houston","Conference USA","fbs","17","","","1496","1500","","",""
"61029","1996","1","postseason","1996-12-28T00:00:00.000Z","","true","true","","","","","99","LSU","SEC","fbs","10","","","1761","1759","228","Clemson","ACC","fbs","7","","","1565","1567","","",""
"61030","1996","1","postseason","1996-12-29T00:00:00.000Z","","true","true","","","","","2294","Iowa","Big Ten","fbs","27","","","1730","1824","2641","Texas Tech","Big 12","fbs","0","","","1851","1757","","",""
"61031","1996","1","postseason","1996-12-30T00:00:00.000Z","","true","true","","","","","38","Colorado","Big 12","fbs","33","","","1920","1942","264","Washington","Pac-10","fbs","21","","","1835","1813","","",""
"61032","1996","1","postseason","1996-12-31T00:00:00.000Z","","true","true","","","","","2","Auburn","SEC","fbs","32","","","1778","1779","349","Army","FBS Independents","fbs","29","","","1658","1657","","",""
"61034","1996","1","postseason","1996-12-31T00:00:00.000Z","","true","true","","","","","24","Stanford","Pac-10","fbs","38","","","1551","1702","127","Michigan State","Big Ten","fbs","0","","","1759","1608","","",""
"61033","1996","1","postseason","1996-12-31T00:00:00.000Z","","true","true","","","","","158","Nebraska","Big 12","fbs","41","","","2338","2349","259","Virginia Tech","Big East","fbs","21","","","1896","1885","","",""
"61036","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","252","BYU","Western Athletic","fbs","19","","","1891","1898","2306","Kansas State","Big 12","fbs","15","","","1869","1862","","",""
"61038","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","194","Ohio State","Big Ten","fbs","20","","","2168","2168","9","Arizona State","Pac-10","fbs","17","","","2032","2032","","",""
"61037","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","153","North Carolina","ACC","fbs","20","","","1893","1896","277","West Virginia","Big East","fbs","13","","","1706","1703","","",""
"61039","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","213","Penn State","Big Ten","fbs","38","","","1948","2024","251","Texas","Big 12","fbs","15","","","2041","1965","","",""
"61035","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","333","Alabama","SEC","fbs","17","","","1835","1843","130","Michigan","Big Ten","fbs","14","","","1869","1861","","",""
"61040","1996","1","postseason","1997-01-01T00:00:00.000Z","","true","true","","","","","2633","Tennessee","SEC","fbs","48","","","2031","2057","77","Northwestern","Big Ten","fbs","28","","","1753","1727","","",""
"61041","1996","1","postseason","1997-01-02T00:00:00.000Z","","true","true","","","","","57","Florida","SEC","fbs","52","","","2289","2372","52","Florida State","ACC","fbs","20","","","2188","2105","","",""
"60385","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","2433","Louisiana Monroe","FBS Independents","fbs","14","","","","","2447","Nicholls","","","12","","","","","","",""
"60382","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","2116","UCF","FBS Independents","fbs","39","","","","","2729","William & Mary","","","33","","","","","","",""
"60383","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","2711","Western Michigan","Mid-American","fbs","20","","","","","2197","Eastern Illinois","","","28","","","","","","",""
"60384","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","2305","Kansas","Big 12","fbs","35","","","1651","1689","2050","Ball State","Mid-American","fbs","10","","","1422","1384","","",""
"60388","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","154","Wake Forest","ACC","fbs","19","","","1243","1261","2026","Appalachian State","","","13","","","1452","1434","","",""
"60386","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","","","","","166","New Mexico State","Big West","fbs","7","","","1317","1276","167","New Mexico","Western Athletic","fbs","28","","","1427","1468","","",""
"60387","1996","2","regular","1996-08-29T00:00:00.000Z","","true","false","true","","","","195","Ohio","Mid-American","fbs","44","","","1189","1250","2006","Akron","Mid-American","fbs","14","","","1027","966","","",""
