"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"56653","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","356","Illinois","Big Ten","fbs","23","","","1649","1654","38","Colorado","Big 8","fbs","22","","","1816","1811","","",""
"56654","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","96","Kentucky","SEC","fbs","24","","","1490","1444","84","Indiana","Big Ten","fbs","45","","","1559","1605","","",""
"56655","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","2294","Iowa","Big Ten","fbs","63","","","1397","1507","2132","Cincinnati","FBS Independents","fbs","10","","","1023","913","","",""
"56656","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","2306","Kansas State","Big 8","fbs","52","","","1183","1297","166","New Mexico State","Big West","fbs","7","","","1039","925","","",""
"56657","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","99","LSU","SEC","fbs","35","","","1656","1674","193","Miami (OH)","Mid-American","fbs","7","","","1148","1130","","",""
"56658","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","97","Louisville","FBS Independents","fbs","28","","","1589","1586","2305","Kansas","Big 8","fbs","16","","","1244","1247","","",""
"56659","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","25","California","Pac-10","fbs","24","","","1495","1467","2390","Miami","FBS Independents","fbs","52","","","1915","1943","","",""
"56660","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","127","Michigan State","Big Ten","fbs","23","","","1796","1789","183","Syracuse","FBS Independents","fbs","23","","","1621","1628","","",""
"56661","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","135","Minnesota","Big Ten","fbs","20","","","1474","1477","66","Iowa State","Big 8","fbs","16","","","1470","1467","","",""
"56662","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","344","Mississippi State","SEC","fbs","27","","","1429","1457","1000012","Cal State Fullerton","Big West","fbs","13","","","1426","1398","","",""
"56663","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","142","Missouri","Big 8","fbs","45","","","1318","1402","328","Utah State","Big West","fbs","10","","","1211","1127","","",""
"56664","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","204","Oregon State","Pac-10","fbs","20","","","1286","1216","2439","UNLV","Big West","fbs","45","","","1258","1328","","",""
"56665","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","153","North Carolina","ACC","fbs","48","","","1291","1387","41","Connecticut","","","21","","","1494","1398","","",""
"56667","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","87","Notre Dame","FBS Independents","fbs","28","","","1891","1891","130","Michigan","Big Ten","fbs","24","","","1775","1775","","",""
"56668","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","103","Boston College","FBS Independents","fbs","10","","","1424","1388","194","Ohio State","Big Ten","fbs","31","","","1585","1621","","",""
"56669","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","201","Oklahoma","Big 8","fbs","52","","","1781","1893","221","Pittsburgh","FBS Independents","fbs","10","","","1698","1586","","",""
"56670","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","197","Oklahoma State","Big 8","fbs","33","","","","","2460","Northern Iowa","","","23","","","","","","",""
"56671","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","2483","Oregon","Pac-10","fbs","55","","","","","70","Idaho","Big Sky","fcs","23","","","","","","",""
"56672","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","164","Rutgers","FBS Independents","fbs","28","","","","","2142","Colgate","","","17","","","","","","",""
"56675","1990","4","regular","1990-09-15T00:00:00.000Z","","true","false","","","","","30","USC","Pac-10","fbs","19","","","1870","1867","213","Penn State","FBS Independents","fbs","14","","","1669","1672","","",""
