Season,Week,Season Type,Start Date,Completed,Neutral Site,Conference Game,Home Team,Home Conference,Home Division,Home Points,Away Team,Away Conference,Away Division,Away Points
1983,1,regular,1983-08-29T00:00:00.000Z,true,false,,Nebraska,Big 8,fbs,44,Penn State,FBS Independents,fbs,6
1983,1,postseason,1983-12-10T00:00:00.000Z,true,true,,Air Force,Western Athletic,fbs,9,Ole Miss,SEC,fbs,3
1983,1,postseason,1983-12-17T00:00:00.000Z,true,true,,Tennessee,SEC,fbs,30,Maryland,ACC,fbs,23
1983,1,postseason,1983-12-17T00:00:00.000Z,true,true,,Northern Illinois,Mid-American,fbs,20,Cal State Fullerton,PCAA,fbs,13
1983,1,postseason,1983-12-22T00:00:00.000Z,true,true,,West Virginia,FBS Independents,fbs,20,Kentucky,SEC,fbs,16
1983,1,postseason,1983-12-23T00:00:00.000Z,true,true,,BYU,Western Athletic,fbs,21,Missouri,Big 8,fbs,17
1983,1,postseason,1983-12-24T00:00:00.000Z,true,true,,Alabama,SEC,fbs,28,SMU,Southwest,fbs,7
1983,1,postseason,1983-12-26T00:00:00.000Z,true,true,,Penn State,FBS Independents,fbs,13,Washington,Pac-10,fbs,10
1983,1,postseason,1983-12-29T00:00:00.000Z,true,true,true,Notre Dame,FBS Independents,fbs,19,Boston College,FBS Independents,fbs,18
1983,1,postseason,1983-12-30T00:00:00.000Z,true,true,,Florida State,FBS Independents,fbs,28,North Carolina,ACC,fbs,3
1983,1,postseason,1983-12-30T00:00:00.000Z,true,true,,Florida,SEC,fbs,14,Iowa,Big Ten,fbs,6
1983,1,postseason,1983-12-31T00:00:00.000Z,true,true,,Oklahoma State,Big 8,fbs,24,Baylor,Southwest,fbs,14
1983,1,postseason,1984-01-02T00:00:00.000Z,true,true,,UCLA,Pac-10,fbs,45,Illinois,Big Ten,fbs,9
1983,1,postseason,1984-01-02T00:00:00.000Z,true,true,,Miami,FBS Independents,fbs,31,Nebraska,Big 8,fbs,30
1983,1,postseason,1984-01-02T00:00:00.000Z,true,true,,Georgia,SEC,fbs,10,Texas,Southwest,fbs,9
1983,1,postseason,1984-01-02T00:00:00.000Z,true,true,,Auburn,SEC,fbs,9,Michigan,Big Ten,fbs,7
1983,1,postseason,1984-01-02T00:00:00.000Z,true,true,,Ohio State,Big Ten,fbs,28,Pittsburgh,FBS Independents,fbs,23
1983,2,regular,1983-09-01T00:00:00.000Z,true,false,true,Rice,Southwest,fbs,14,Houston,Southwest,fbs,45
1983,2,regular,1983-09-02T00:00:00.000Z,true,false,true,Temple,FBS Independents,fbs,17,Syracuse,FBS Independents,fbs,6
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,Florida State,FBS Independents,fbs,47,East Carolina,FBS Independents,fbs,46
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,New Mexico,Western Athletic,fbs,17,Utah,Western Athletic,fbs,7
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,Southern Mississippi,FBS Independents,fbs,32,Richmond,FBS Independents,fbs,3
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,Virginia,ACC,fbs,38,Duke,ACC,fbs,30
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,South Carolina,FBS Independents,fbs,8,North Carolina,ACC,fbs,24
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,North Texas,,,32,West Texas A&M,Missouri Valley,fbs,3
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Kansas,Big 8,fbs,34,Northern Illinois,Mid-American,fbs,37
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Tennessee,SEC,fbs,3,Pittsburgh,FBS Independents,fbs,13
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Western Illinois,,,6,Southern Illinois,Missouri Valley,fbs,38
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Tulsa,Missouri Valley,fbs,34,San Diego State,Western Athletic,fbs,9
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,UTEP,Western Athletic,fbs,20,New Mexico State,Missouri Valley,fbs,9
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,SMU,Southwest,fbs,24,Louisville,FBS Independents,fbs,6
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Northern Iowa,,,34,Drake,Missouri Valley,fbs,10
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Oregon,Pac-10,fbs,15,Pacific,PCAA,fbs,21
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Wyoming,Western Athletic,fbs,34,South Dakota,,,13
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,Colorado State,Western Athletic,fbs,13,Air Force,Western Athletic,fbs,34
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,West Virginia,FBS Independents,fbs,55,Ohio,Mid-American,fbs,3
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Washington State,Pac-10,fbs,27,Montana State,,,7
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,UNLV,PCAA,fbs,28,Nevada,,,18
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Wichita State,Missouri Valley,fbs,21,Missouri Southern,,,29
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Mississippi State,SEC,fbs,14,Tulane,FBS Independents,fbs,9
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Memphis,FBS Independents,fbs,37,Ole Miss,SEC,fbs,17
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Kansas State,Big 8,fbs,20,Long Beach State,PCAA,fbs,28
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Kentucky,SEC,fbs,31,Central Michigan,Mid-American,fbs,14
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Indiana State,Missouri Valley,fbs,10,Louisiana Monroe,,,9
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Georgia,SEC,fbs,19,UCLA,Pac-10,fbs,8
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Florida,SEC,fbs,28,Miami,FBS Independents,fbs,3
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Eastern Michigan,Mid-American,fbs,7,Marshall,,,3
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Illinois State,Missouri Valley,fbs,7,Eastern Illinois,,,38
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Clemson,ACC,fbs,44,Western Carolina,,,10
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Texas A&M,Southwest,fbs,17,California,Pac-10,fbs,19
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Boise State,,,10,Cal State Fullerton,PCAA,fbs,13
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Boston College,FBS Independents,fbs,45,Morgan State,,,12
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Ball State,Mid-American,fbs,42,Rhode Island,,,26
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Wake Forest,ACC,fbs,25,Appalachian State,,,27
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,,Akron,,,13,Kent State,Mid-American,fbs,6
1983,2,regular,1983-09-03T00:00:00.000Z,true,false,true,Arizona,Pac-10,fbs,50,Oregon State,Pac-10,fbs,6
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Kentucky,SEC,fbs,31,Kansas State,Big 8,fbs,12
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,true,Hawai'i,Western Athletic,fbs,34,Colorado State,Western Athletic,fbs,0
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Indiana,Big Ten,fbs,15,Duke,ACC,fbs,10
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Indiana State,Missouri Valley,fbs,26,Northern Iowa,,,0
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Iowa State,Big 8,fbs,10,Iowa,Big Ten,fbs,51
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Kansas,Big 8,fbs,16,TCU,Southwest,fbs,16
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,West Texas A&M,Missouri Valley,fbs,3,Abilene Christian,,,28
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Louisiana Monroe,,,31,Louisiana,FBS Independents,fbs,6
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Louisville,FBS Independents,fbs,41,Western Kentucky,,,22
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Vanderbilt,SEC,fbs,14,Maryland,ACC,fbs,21
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Houston,Southwest,fbs,7,Miami,FBS Independents,fbs,29
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Michigan,Big Ten,fbs,20,Washington State,Pac-10,fbs,17
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Michigan State,Big Ten,fbs,23,Colorado,Big 8,fbs,17
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Rice,Southwest,fbs,17,Minnesota,Big Ten,fbs,21
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Missouri,Big 8,fbs,28,Illinois,Big Ten,fbs,18
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Nebraska,Big 8,fbs,56,Wyoming,Western Athletic,fbs,20
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,New Mexico State,Missouri Valley,fbs,15,Louisiana Tech,,,7
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,North Carolina,ACC,fbs,24,Memphis,FBS Independents,fbs,10
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Purdue,Big Ten,fbs,6,Notre Dame,FBS Independents,fbs,52
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Richmond,FBS Independents,fbs,10,Ohio,Mid-American,fbs,17
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Ohio State,Big Ten,fbs,31,Oregon,Pac-10,fbs,6
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Stanford,Pac-10,fbs,14,Oklahoma,Big 8,fbs,27
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Oklahoma State,Big 8,fbs,20,North Texas,,,13
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Portland State,,,14,Oregon State,Pac-10,fbs,51
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Rutgers,FBS Independents,fbs,22,Connecticut,,,5
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,San Diego State,Western Athletic,fbs,28,California,Pac-10,fbs,14
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,South Carolina,FBS Independents,fbs,24,Miami (OH),Mid-American,fbs,3
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Drake,Missouri Valley,fbs,3,South Dakota State,,,20
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Southern Illinois,Missouri Valley,fbs,17,Eastern Illinois,,,14
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Grambling,,,13,SMU,Southwest,fbs,20
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Syracuse,FBS Independents,fbs,22,Kent State,Mid-American,fbs,10
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Tennessee,SEC,fbs,31,New Mexico,Western Athletic,fbs,6
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Toledo,Mid-American,fbs,45,UMass,,,13
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Tulane,FBS Independents,fbs,27,Ole Miss,SEC,fbs,23
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Virginia,ACC,fbs,27,Navy,FBS Independents,fbs,16
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Virginia Tech,FBS Independents,fbs,6,Wake Forest,ACC,fbs,13
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Northwestern,Big Ten,fbs,0,Washington,Pac-10,fbs,34
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,West Virginia,FBS Independents,fbs,48,Pacific,PCAA,fbs,7
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Texas-Arlington,,,14,Western Michigan,Mid-American,fbs,21
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,VMI,,,14,William & Mary,FBS Independents,fbs,28
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Wisconsin,Big Ten,fbs,37,Northern Illinois,Mid-American,fbs,9
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,true,San José State,PCAA,fbs,31,UNLV,PCAA,fbs,26
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,true,Pittsburgh,FBS Independents,fbs,35,Temple,FBS Independents,fbs,0
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,true,Penn State,FBS Independents,fbs,3,Cincinnati,FBS Independents,fbs,14
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,true,Long Beach State,PCAA,fbs,19,Cal State Fullerton,PCAA,fbs,25
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Arkansas,Southwest,fbs,17,Tulsa,Missouri Valley,fbs,14
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Auburn,SEC,fbs,24,Southern Mississippi,FBS Independents,fbs,3
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Ball State,Mid-American,fbs,25,Wichita State,Missouri Valley,fbs,21
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Baylor,Southwest,fbs,40,BYU,Western Athletic,fbs,36
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Boston College,FBS Independents,fbs,31,Clemson,ACC,fbs,16
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Fresno State,PCAA,fbs,27,Bowling Green,Mid-American,fbs,35
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Central Michigan,Mid-American,fbs,37,Northern Michigan,,,15
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Army,FBS Independents,fbs,13,Colgate,,,15
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,East Carolina,FBS Independents,fbs,22,NC State,ACC,fbs,16
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Florida,SEC,fbs,19,USC,Pac-10,fbs,19
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,LSU,SEC,fbs,35,Florida State,FBS Independents,fbs,40
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,UTEP,Western Athletic,fbs,10,Idaho State,,,12
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Marshall,,,3,Illinois State,Missouri Valley,fbs,27
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Arizona State,Pac-10,fbs,39,Utah State,PCAA,fbs,12
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Arizona,Pac-10,fbs,38,Utah,Western Athletic,fbs,0
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Alabama,SEC,fbs,20,Georgia Tech,ACC,fbs,7
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Eastern Michigan,Mid-American,fbs,0,Akron,,,13
1983,3,regular,1983-09-10T00:00:00.000Z,true,false,,Air Force,Western Athletic,fbs,28,Texas Tech,Southwest,fbs,13
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Virginia,ACC,fbs,21,James Madison,,,14
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Washington,Pac-10,fbs,25,Michigan,Big Ten,fbs,24
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Maryland,ACC,fbs,21,West Virginia,FBS Independents,fbs,31
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Western Illinois,,,31,Drake,Missouri Valley,fbs,14
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Illinois State,Missouri Valley,fbs,13,Western Michigan,Mid-American,fbs,14
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Wisconsin,Big Ten,fbs,21,Missouri,Big 8,fbs,20
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Wake Forest,ACC,fbs,21,Western Carolina,,,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Kentucky,SEC,fbs,24,Indiana,Big Ten,fbs,13
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Kansas State,Big 8,fbs,20,TCU,Southwest,fbs,3
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Kansas,Big 8,fbs,57,Wichita State,Missouri Valley,fbs,6
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Penn State,FBS Independents,fbs,34,Iowa,Big Ten,fbs,42
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Illinois,Big Ten,fbs,17,Stanford,Pac-10,fbs,7
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Houston,Southwest,fbs,42,Lamar,,,35
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Utah,Western Athletic,fbs,27,San Diego State,Western Athletic,fbs,24
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Oregon State,Pac-10,fbs,10,USC,Pac-10,fbs,33
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Utah State,PCAA,fbs,24,Cal State Fullerton,PCAA,fbs,25
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Rutgers,FBS Independents,fbs,22,Boston College,FBS Independents,fbs,42
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Washington State,Pac-10,fbs,6,Arizona,Pac-10,fbs,45
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Alabama,SEC,fbs,40,Ole Miss,SEC,fbs,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Pacific,PCAA,fbs,7,UNLV,PCAA,fbs,28
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Tulane,FBS Independents,fbs,34,Florida State,FBS Independents,fbs,28
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Memphis,FBS Independents,fbs,10,Virginia Tech,FBS Independents,fbs,17
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Wyoming,Western Athletic,fbs,14,Air Force,Western Athletic,fbs,7
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Georgia,SEC,fbs,16,Clemson,ACC,fbs,16
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Georgia Tech,ACC,fbs,14,Furman,,,17
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Fresno State,PCAA,fbs,24,Nevada,,,22
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Florida,SEC,fbs,17,Indiana State,Missouri Valley,fbs,13
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,East Carolina,FBS Independents,fbs,50,Murray State,,,25
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,William & Mary,FBS Independents,fbs,13,Delaware,,,30
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Colorado,Big 8,fbs,31,Colorado State,Western Athletic,fbs,3
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Louisiana,FBS Independents,fbs,14,Chattanooga,,,38
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,California,Pac-10,fbs,30,San José State,PCAA,fbs,9
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,BYU,Western Athletic,fbs,63,Bowling Green,Mid-American,fbs,28
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,UTEP,Western Athletic,fbs,6,Baylor,Southwest,fbs,20
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Arkansas,Southwest,fbs,17,New Mexico,Western Athletic,fbs,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Arizona State,Pac-10,fbs,26,UCLA,Pac-10,fbs,26
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Ohio,Mid-American,fbs,14,Ball State,Mid-American,fbs,31
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,true,Louisville,FBS Independents,fbs,31,Army,FBS Independents,fbs,7
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Hawai'i,Western Athletic,fbs,21,Long Beach State,PCAA,fbs,23
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Rice,Southwest,fbs,10,LSU,SEC,fbs,24
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,McNeese,,,17,West Texas A&M,Missouri Valley,fbs,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Miami,FBS Independents,fbs,35,Purdue,Big Ten,fbs,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Notre Dame,FBS Independents,fbs,23,Michigan State,Big Ten,fbs,28
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Mississippi State,SEC,fbs,38,Navy,FBS Independents,fbs,10
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Minnesota,Big Ten,fbs,13,Nebraska,Big 8,fbs,84
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,North Carolina,ACC,fbs,48,Miami (OH),Mid-American,fbs,17
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,NC State,ACC,fbs,45,The Citadel,,,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,North Texas,,,49,New Mexico State,Missouri Valley,fbs,3
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Oklahoma,Big 8,fbs,14,Ohio State,Big Ten,fbs,24
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Cincinnati,FBS Independents,fbs,17,Oklahoma State,Big 8,fbs,27
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Duke,ACC,fbs,24,South Carolina,FBS Independents,fbs,31
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Southern Illinois,Missouri Valley,fbs,56,Southeast Missouri State,,,7
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Southern Mississippi,FBS Independents,fbs,28,Louisiana Tech,,,10
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Syracuse,FBS Independents,fbs,35,Northwestern,Big Ten,fbs,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Auburn,SEC,fbs,7,Texas,Southwest,fbs,20
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Texas A&M,Southwest,fbs,38,Arkansas State,,,0
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Richmond,FBS Independents,fbs,6,Toledo,Mid-American,fbs,31
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Tulsa,Missouri Valley,fbs,26,Northwestern State,,,19
1983,4,regular,1983-09-17T00:00:00.000Z,true,false,,Vanderbilt,SEC,fbs,29,Iowa State,Big 8,fbs,26
1983,5,regular,1983-09-23T00:00:00.000Z,true,false,,Texas A&M,Southwest,fbs,15,Oklahoma State,Big 8,fbs,34
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Indiana State,Missouri Valley,fbs,33,Central Missouri State,,,7
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Boston College,FBS Independents,fbs,17,West Virginia,FBS Independents,fbs,27
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Baylor,Southwest,fbs,11,Texas Tech,Southwest,fbs,26
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Syracuse,FBS Independents,fbs,17,Rutgers,FBS Independents,fbs,13
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Temple,FBS Independents,fbs,18,Penn State,FBS Independents,fbs,23
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Indiana,Big Ten,fbs,8,Northwestern,Big Ten,fbs,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Louisville,FBS Independents,fbs,31,Cincinnati,FBS Independents,fbs,23
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Drake,Missouri Valley,fbs,17,Illinois State,Missouri Valley,fbs,36
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Michigan State,Big Ten,fbs,10,Illinois,Big Ten,fbs,20
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Mississippi State,SEC,fbs,12,Florida,SEC,fbs,35
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Clemson,ACC,fbs,41,Georgia Tech,ACC,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Air Force,Western Athletic,fbs,28,BYU,Western Athletic,fbs,46
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Tennessee,SEC,fbs,14,Auburn,SEC,fbs,37
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,true,Vanderbilt,SEC,fbs,24,Alabama,SEC,fbs,44
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Arizona,Pac-10,fbs,27,Cal State Fullerton,PCAA,fbs,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Arizona State,Pac-10,fbs,44,Wichita State,Missouri Valley,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Army,FBS Independents,fbs,13,Dartmouth,,,12
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Colorado,Big 8,fbs,38,Oregon State,Pac-10,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Georgia,SEC,fbs,31,South Carolina,FBS Independents,fbs,13
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Iowa State,Big 8,fbs,21,Colorado State,Western Athletic,fbs,17
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,USC,Pac-10,fbs,20,Kansas,Big 8,fbs,26
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Kansas State,Big 8,fbs,27,Wyoming,Western Athletic,fbs,25
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Kentucky,SEC,fbs,26,Tulane,FBS Independents,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Long Beach State,PCAA,fbs,46,Texas A&M-Kingsville,,,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,LSU,SEC,fbs,40,Washington,Pac-10,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Maryland,ACC,fbs,13,Pittsburgh,FBS Independents,fbs,7
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Ole Miss,SEC,fbs,13,Arkansas,Southwest,fbs,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Missouri,Big 8,fbs,17,Utah State,PCAA,fbs,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Navy,FBS Independents,fbs,30,Lehigh,,,0
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Nebraska,Big 8,fbs,42,UCLA,Pac-10,fbs,10
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,New Mexico State,Missouri Valley,fbs,10,New Mexico,Western Athletic,fbs,31
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,North Carolina,ACC,fbs,51,William & Mary,FBS Independents,fbs,20
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Oklahoma,Big 8,fbs,28,Tulsa,Missouri Valley,fbs,18
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Oregon,Pac-10,fbs,15,Houston,Southwest,fbs,14
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Rice,Southwest,fbs,22,Louisiana,FBS Independents,fbs,21
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Stanford,Pac-10,fbs,10,San José State,PCAA,fbs,23
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Northern Iowa,,,9,Southern Illinois,Missouri Valley,fbs,52
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Texas,Southwest,fbs,26,North Texas,,,6
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,West Texas A&M,Missouri Valley,fbs,13,Texas-Arlington,,,31
1983,5,regular,1983-09-24T00:00:00.000Z,true,false,,Virginia Tech,FBS Independents,fbs,28,VMI,,,0
