"Id","Season","Week","Season Type","Start Date","Start Time Tbd","Completed","Neutral Site","Conference Game","Attendance","Venue Id","Venue","Home Id","Home Team","Home Conference","Home Division","Home Points","Home Line Scores","Home Post Win Prob","Home Pregame Elo","Home Postgame Elo","Away Id","Away Team","Away Conference","Away Division","Away Points","Away Line Scores","Away Post Win Prob","Away Pregame Elo","Away Postgame Elo","Excitement Index","Highlights","Notes"
"61716","1998","2","regular","1998-09-03T00:00:00.000Z","","true","false","true","","","","2711","Western Michigan","Mid-American","fbs","37","","","1408","1414","2459","Northern Illinois","Mid-American","fbs","23","","","1135","1129","","",""
"61712","1998","2","regular","1998-09-03T00:00:00.000Z","","true","false","","","","","62","Hawai'i","Western Athletic","fbs","6","","","1215","1202","12","Arizona","Pac-10","fbs","27","","","1596","1609","","",""
"61724","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","228","Clemson","ACC","fbs","33","","","","","231","Furman","","","0","","","","","","",""
"61766","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","9","Arizona State","Pac-10","fbs","38","","","1758","1755","264","Washington","Pac-10","fbs","42","","","1809","1812","","",""
"61762","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","2132","Cincinnati","Conference USA","fbs","34","","","1577","1536","2655","Tulane","Conference USA","fbs","52","","","1606","1647","","",""
"61732","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","97","Louisville","Conference USA","fbs","34","","","1312","1238","96","Kentucky","SEC","fbs","68","","","1494","1568","","",""
"61733","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2433","Louisiana Monroe","FBS Independents","fbs","44","","","","","2447","Nicholls","","","10","","","","","","",""
"61735","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","120","Maryland","ACC","fbs","23","","","1277","1301","256","James Madison","","","15","","","1465","1441","","",""
"61736","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2390","Miami","Big East","fbs","66","","","","","2193","East Tennessee State","","","17","","","","","","",""
"61737","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","153","North Carolina","ACC","fbs","10","","","1805","1795","193","Miami (OH)","Mid-American","fbs","13","","","1717","1727","","",""
"61738","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","135","Minnesota","Big Ten","fbs","17","","","1416","1414","2032","Arkansas State","FBS Independents","fbs","14","","","1149","1151","","",""
"61739","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","145","Ole Miss","SEC","fbs","30","","","1571","1601","235","Memphis","Conference USA","fbs","10","","","1409","1379","","",""
"61741","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","142","Missouri","Big 12","fbs","37","","","1569","1636","189","Bowling Green","Mid-American","fbs","0","","","1277","1210","","",""
"61742","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","158","Nebraska","Big 12","fbs","38","","","2087","2091","5","UAB","FBS Independents","fbs","7","","","1355","1351","","",""
"61743","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","167","New Mexico","Western Athletic","fbs","38","","","","","304","Idaho State","","","9","","","","","","",""
"61744","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","77","Northwestern","Big Ten","fbs","41","","","1524","1586","2439","UNLV","Western Athletic","fbs","7","","","1266","1204","","",""
"61745","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","87","Notre Dame","FBS Independents","fbs","36","","","1662","1714","130","Michigan","Big Ten","fbs","20","","","1843","1791","","",""
"61746","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","277","West Virginia","Big East","fbs","17","","","1609","1593","194","Ohio State","Big Ten","fbs","34","","","1859","1875","","",""
"61747","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","201","Oklahoma","Big 12","fbs","37","","","1392","1445","249","North Texas","Big West","fbs","9","","","1223","1170","","",""
"61749","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2483","Oregon","Pac-10","fbs","48","","","1656","1753","127","Michigan State","Big Ten","fbs","14","","","1675","1578","","",""
"61750","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","204","Oregon State","Pac-10","fbs","48","","","1374","1526","2440","Nevada","Big West","fbs","6","","","1553","1401","","",""
"61751","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","213","Penn State","Big Ten","fbs","34","","","1701","1774","2572","Southern Mississippi","Conference USA","fbs","6","","","1695","1622","","",""
"61752","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","221","Pittsburgh","Big East","fbs","48","","","","","222","Villanova","","","41","","","","","","",""
"61754","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","164","Rutgers","Big East","fbs","7","","","","","257","Richmond","","","6","","","","","","",""
"61755","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","24","Stanford","Pac-10","fbs","23","","","1543","1485","23","San José State","Western Athletic","fbs","35","","","1230","1288","","",""
"61756","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2579","South Carolina","SEC","fbs","38","","","1542","1576","2050","Ball State","Mid-American","fbs","20","","","1479","1445","","",""
"61757","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","183","Syracuse","Big East","fbs","33","","","1799","1798","2633","Tennessee","SEC","fbs","34","","","1801","1802","","",""
"61758","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","251","Texas","Big 12","fbs","66","","","1497","1534","166","New Mexico State","Big West","fbs","36","","","1123","1086","","",""
"61759","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","66","Iowa State","Big 12","fbs","21","","","1263","1244","2628","TCU","Western Athletic","fbs","31","","","1280","1299","","",""
"61760","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2641","Texas Tech","Big 12","fbs","35","","","1605","1649","2638","UTEP","Western Athletic","fbs","3","","","1247","1203","","",""
"61761","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2649","Toledo","Mid-American","fbs","24","","","1451","1462","218","Temple","Big East","fbs","12","","","1304","1293","","",""
"61763","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","202","Tulsa","Western Athletic","fbs","49","","","","","2623","Missouri State","","","14","","","","","","",""
"61764","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","328","Utah State","Big West","fbs","12","","","1550","1531","254","Utah","Western Athletic","fbs","20","","","1513","1532","","",""
"61765","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","259","Virginia Tech","Big East","fbs","38","","","1613","1689","151","East Carolina","Conference USA","fbs","3","","","1447","1371","","",""
"61767","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","265","Washington State","Pac-10","fbs","20","","","1723","1710","356","Illinois","Big Ten","fbs","13","","","1286","1299","","",""
"61768","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","21","San Diego State","Western Athletic","fbs","14","","","1463","1443","275","Wisconsin","Big Ten","fbs","26","","","1534","1554","","",""
"61753","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","242","Rice","Western Athletic","fbs","23","","","1491","1497","2567","SMU","Western Athletic","fbs","17","","","1463","1457","","",""
"61748","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","2305","Kansas","Big 12","fbs","28","","","1397","1390","197","Oklahoma State","Big 12","fbs","38","","","1559","1566","","",""
"61740","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","344","Mississippi State","SEC","fbs","42","","","1539","1647","238","Vanderbilt","SEC","fbs","0","","","1423","1315","","",""
"61734","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","2006","Akron","Mid-American","fbs","16","","","1188","1203","276","Marshall","Mid-American","fbs","27","","","1654","1639","","",""
"61723","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","true","","","","2348","Louisiana Tech","FBS Independents","fbs","30","","","1485","1390","2116","UCF","FBS Independents","fbs","64","","","1512","1607","","",""
"61729","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","70","Idaho","Big West","fbs","31","","","","","331","Eastern Washington","","","14","","","","","","",""
"61730","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2294","Iowa","Big Ten","fbs","38","","","1791","1824","2117","Central Michigan","Mid-American","fbs","0","","","1174","1141","","",""
"61731","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2306","Kansas State","Big 12","fbs","66","","","","","282","Indiana State","","","0","","","","","","",""
"61728","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","61","Georgia","SEC","fbs","56","","","1746","1831","2309","Kent State","Mid-American","fbs","3","","","1187","1102","","",""
"61727","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","57","Florida","SEC","fbs","49","","","","","2643","The Citadel","","","10","","","","","","",""
"61726","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","150","Duke","ACC","fbs","24","","","","","2717","Western Carolina","","","10","","","","","","",""
"61725","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","38","Colorado","Big 12","fbs","42","","","1659","1749","36","Colorado State","Western Athletic","fbs","14","","","1790","1700","","",""
"61722","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","25","California","Pac-10","fbs","14","","","1509","1505","248","Houston","Conference USA","fbs","10","","","1277","1281","","",""
"61721","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","59","Georgia Tech","ACC","fbs","31","","","1536","1502","103","Boston College","Big East","fbs","41","","","1391","1425","","",""
"61720","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","68","Boise State","Big West","fbs","26","","","","","1000887","Cal State Northridge","","","13","","","","","","",""
"61719","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","8","Arkansas","SEC","fbs","38","","","1449","1455","309","Louisiana","FBS Independents","fbs","17","","","989","983","","",""
"61718","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","333","Alabama","SEC","fbs","38","","","1579","1585","252","BYU","Western Athletic","fbs","31","","","1523","1517","","",""
"61717","1998","2","regular","1998-09-05T00:00:00.000Z","","true","false","","","","","2005","Air Force","Western Athletic","fbs","42","","","1571","1664","154","Wake Forest","ACC","fbs","0","","","1347","1254","","",""
"61769","1998","3","regular","1998-09-10T00:00:00.000Z","","true","false","","","","","154","Wake Forest","ACC","fbs","26","","","1254","1310","2426","Navy","FBS Independents","fbs","14","","","1633","1577","","",""
"61808","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","204","Oregon State","Pac-10","fbs","27","","","1526","1532","239","Baylor","Big 12","fbs","17","","","1372","1366","","",""
"61809","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","213","Penn State","Big Ten","fbs","48","","","1774","1833","189","Bowling Green","Mid-American","fbs","3","","","1210","1151","","",""
"61810","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2509","Purdue","Big Ten","fbs","21","","","1660","1658","242","Rice","Western Athletic","fbs","19","","","1497","1499","","",""
"61811","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","30","USC","Pac-10","fbs","35","","","1647","1700","21","San Diego State","Western Athletic","fbs","6","","","1443","1390","","",""
"61812","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","130","Michigan","Big Ten","fbs","28","","","1791","1771","183","Syracuse","Big East","fbs","38","","","1798","1818","","",""
"61813","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","245","Texas A&M","Big 12","fbs","28","","","1709","1727","2348","Louisiana Tech","FBS Independents","fbs","7","","","1390","1372","","",""
"61814","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","249","North Texas","Big West","fbs","0","","","1170","1143","2641","Texas Tech","Big 12","fbs","30","","","1649","1676","","",""
"61815","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2567","SMU","Western Athletic","fbs","21","","","1457","1452","2655","Tulane","Conference USA","fbs","31","","","1647","1652","","",""
"61816","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","202","Tulsa","Western Athletic","fbs","35","","","1268","1329","197","Oklahoma State","Big 12","fbs","20","","","1566","1505","","",""
"61817","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","26","UCLA","Pac-10","fbs","49","","","1846","1857","251","Texas","Big 12","fbs","31","","","1534","1523","","",""
"61818","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","254","Utah","Western Athletic","fbs","45","","","1532","1558","97","Louisville","Conference USA","fbs","22","","","1238","1212","","",""
"61820","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","228","Clemson","ACC","fbs","0","","","1602","1505","259","Virginia Tech","Big East","fbs","37","","","1689","1786","","",""
"61821","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","68","Boise State","Big West","fbs","21","","","1307","1315","265","Washington State","Pac-10","fbs","33","","","1710","1702","","",""
"61822","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","275","Wisconsin","Big Ten","fbs","45","","","1554","1688","195","Ohio","Mid-American","fbs","0","","","1540","1406","","",""
"61823","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2751","Wyoming","Western Athletic","fbs","17","","","","","147","Montana State","","","9","","","","","","",""
"61824","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2309","Kent State","Mid-American","fbs","10","","","","","2754","Youngstown State","","","24","","","","","","",""
"61807","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2638","UTEP","Western Athletic","fbs","26","","","1203","1228","2483","Oregon","Pac-10","fbs","33","","","1753","1728","","",""
"61803","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","152","NC State","ACC","fbs","24","","","1530","1613","52","Florida State","ACC","fbs","7","","","1955","1872","","",""
"61800","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","142","Missouri","Big 12","fbs","41","","","1636","1653","2305","Kansas","Big 12","fbs","23","","","1390","1373","","",""
"61783","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","2050","Ball State","Mid-American","fbs","7","","","1445","1431","2199","Eastern Michigan","Mid-American","fbs","13","","","1401","1415","","",""
"61774","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","145","Ole Miss","SEC","fbs","0","","","1601","1563","2","Auburn","SEC","fbs","17","","","1628","1666","","",""
"61773","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","24","Stanford","Pac-10","fbs","14","","","1485","1457","12","Arizona","Pac-10","fbs","31","","","1609","1637","","",""
"61770","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","2439","UNLV","Western Athletic","fbs","10","","","1204","1139","2005","Air Force","Western Athletic","fbs","52","","","1664","1729","","",""
"61781","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","77","Northwestern","Big Ten","fbs","10","","","1586","1448","150","Duke","ACC","fbs","44","","","1326","1464","","",""
"61780","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2440","Nevada","Big West","fbs","14","","","1401","1401","36","Colorado State","Western Athletic","fbs","26","","","1700","1700","","",""
"61779","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","38","Colorado","Big 12","fbs","29","","","1749","1745","278","Fresno State","Western Athletic","fbs","21","","","1473","1477","","",""
"61778","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2117","Central Michigan","Mid-American","fbs","35","","","","","2710","Western Illinois","","","14","","","","","","",""
"61786","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","59","Georgia Tech","ACC","fbs","42","","","1502","1549","166","New Mexico State","Big West","fbs","7","","","1086","1039","","",""
"61777","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2116","UCF","FBS Independents","fbs","48","","","","","2197","Eastern Illinois","","","0","","","","","","",""
"61776","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","252","BYU","Western Athletic","fbs","26","","","1517","1590","9","Arizona State","Pac-10","fbs","6","","","1755","1682","","",""
"61771","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","218","Temple","Big East","fbs","28","","","1293","1273","2006","Akron","Mid-American","fbs","35","","","1203","1223","","",""
"61784","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","57","Florida","SEC","fbs","42","","","1923","1931","2433","Louisiana Monroe","FBS Independents","fbs","10","","","1209","1201","","",""
"61819","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","258","Virginia","ACC","fbs","31","","","1698","1691","120","Maryland","ACC","fbs","19","","","1301","1308","","",""
"61785","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","2579","South Carolina","SEC","fbs","3","","","1576","1568","61","Georgia","SEC","fbs","17","","","1831","1839","","",""
"61775","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","103","Boston College","Big East","fbs","41","","","1425","1459","164","Rutgers","Big East","fbs","14","","","1109","1075","","",""
"61772","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","true","","","","333","Alabama","SEC","fbs","32","","","1585","1619","238","Vanderbilt","SEC","fbs","7","","","1315","1281","","",""
"61782","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","151","East Carolina","Conference USA","fbs","31","","","","","236","Chattanooga","","","0","","","","","","",""
"61787","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","23","San José State","Western Athletic","fbs","12","","","1288","1282","70","Idaho","Big West","fbs","17","","","1331","1337","","",""
"61788","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","356","Illinois","Big Ten","fbs","48","","","1299","1389","2393","Middle Tennessee","","","20","","","1433","1343","","",""
"61789","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","84","Indiana","Big Ten","fbs","45","","","1253","1300","2711","Western Michigan","Mid-American","fbs","30","","","1414","1367","","",""
"61790","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2294","Iowa","Big Ten","fbs","9","","","1824","1706","66","Iowa State","Big 12","fbs","27","","","1244","1362","","",""
"61791","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2306","Kansas State","Big 12","fbs","73","","","1829","1937","2459","Northern Illinois","Mid-American","fbs","7","","","1129","1021","","",""
"61792","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","96","Kentucky","SEC","fbs","52","","","","","2198","Eastern Kentucky","","","7","","","","","","",""
"61793","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","99","LSU","SEC","fbs","42","","","1756","1785","2032","Arkansas State","FBS Independents","fbs","6","","","1151","1122","","",""
"61794","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","276","Marshall","Mid-American","fbs","42","","","1639","1703","2653","Troy","","","12","","","1506","1442","","",""
"61795","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2132","Cincinnati","Conference USA","fbs","12","","","1536","1471","2390","Miami","Big East","fbs","38","","","1579","1644","","",""
"61796","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","349","Army","Conference USA","fbs","13","","","1358","1373","193","Miami (OH)","Mid-American","fbs","14","","","1727","1712","","",""
"61797","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","127","Michigan State","Big Ten","fbs","45","","","1578","1647","87","Notre Dame","FBS Independents","fbs","23","","","1714","1645","","",""
"61798","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","248","Houston","Conference USA","fbs","7","","","1281","1278","135","Minnesota","Big Ten","fbs","14","","","1414","1417","","",""
"61799","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","235","Memphis","Conference USA","fbs","6","","","1379","1384","344","Mississippi State","SEC","fbs","14","","","1647","1642","","",""
"61801","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","25","California","Pac-10","fbs","3","","","1505","1510","158","Nebraska","Big 12","fbs","24","","","2091","2086","","",""
"61802","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","167","New Mexico","Western Athletic","fbs","39","","","1555","1556","328","Utah State","Big West","fbs","36","","","1531","1530","","",""
"61804","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","309","Louisiana","FBS Independents","fbs","22","","","","","2466","Northwestern State","","","24","","","","","","",""
"61805","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","194","Ohio State","Big Ten","fbs","49","","","1875","1966","2649","Toledo","Mid-American","fbs","0","","","1462","1371","","",""
"61806","1998","3","regular","1998-09-12T00:00:00.000Z","","true","false","","","","","2628","TCU","Western Athletic","fbs","9","","","1299","1305","201","Oklahoma","Big 12","fbs","10","","","1445","1439","","",""
